Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12,Breakthrough 13,Breakthrough 14,Breakthrough 15,Breakthrough 16,Breakthrough 17
0,S,33,W,Relatively Flat,140,-4738,-13,4,4,2,4,1,1,2,1,BlankBigTerraceCMix_14,,Gene Selection,Soylent Green,Superfungus,Zero-Space Computing,Extractor AI,Ancient Terraforming Device,Sustained Workload,The Positronic Brain,Alien Imprints,Dry Farming,Hypersensitive Photovoltaics,Nocturnal Adaptation,Construction Nanites ,Designed Forestation,Artificial Muscles,Gem Architecture,Martianborn Ingenuity
0,S,34,E,Relatively Flat,140,1725,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_08,Arabia Terra,Zero-Space Computing,Project Phoenix,Soylent Green,Cloning,Dome Streamlining,Overcharge Amplifications,Resilient Vegetation,Neo-Concrete,Cryo-sleep,Dry Farming,Artificial Muscles,Autonomous Hubs,Martian Diet,Construction Nanites ,Lake Vaporators,Superior Cables,Magnetic Extraction
0,S,34,W,Rough,180,-4853,-6,4,4,2,4,1,1,2,1,BlankBigCanyonCMix_02,Valles Marineris,Soylent Green,Project Phoenix,Overcharge Amplifications,Landscaping Nanites,Artificial Muscles,Nocturnal Adaptation,Lake Vaporators,Cryo-sleep,Printed Electronics,Vector Pump,Frictionless Composites,Rapid Sleep,Forever Young,Superior Pipes,Multispiral Architecture,Eternal Fusion,Neo-Concrete
0,S,35,E,Relatively Flat,140,802,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_04,Arabia Terra,Forever Young,Factory Automation,Service Bots,Core Rare Metals,Gene Selection,Overcharge Amplifications,Good Vibrations,Superconducting Computing,Rapid Sleep,Inspiring Architecture,Artificial Muscles,Neo-Concrete,Hypersensitive Photovoltaics,Hive Mind ,Superfungus,Safe Mode,Plutonium Synthesis
0,S,35,W,Relatively Flat,100,-4161,-1,3,3,2,4,1,1,2,1,BlankBig_02,Colony Site,Advanced Drone Drive,Plasma Rocket,Prefab Compression,Hive Mind ,Superior Cables,Forever Young,Autonomous Hubs,Martian Diet,Frictionless Composites,Superior Pipes,Multispiral Architecture,Designed Forestation,Extractor AI,Project Phoenix,Good Vibrations,Interplanetary Learning,Alien Imprints
0,S,36,E,Relatively Flat,100,1263,-15,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_07,Arabia Terra,Multispiral Architecture,Hypersensitive Photovoltaics,Dry Farming,Frictionless Composites,Rapid Sleep,Martian Steel,Factory Automation,Autonomous Hubs,Artificial Muscles,Soylent Green,Sustained Workload,Hive Mind ,Resilient Vegetation,Wireless Power,Core Water,Cloning,Project Phoenix
0,S,36,W,Rough,180,-3007,-1,3,3,2,4,1,1,2,1,BlankBigTerraceCMix_18,Colony Site,Superconducting Computing,Wireless Power,Core Metals,Vector Pump,Soylent Green,Space Rehabilitation,Service Bots,Eternal Fusion,Nano Refinement,Dry Farming,Superior Cables,Sustained Workload,Neo-Concrete,Nocturnal Adaptation,Artificial Muscles,Lake Vaporators,Hull Polarization
0,S,37,E,Relatively Flat,140,1033,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_16,Arabia Terra,Nano Refinement,The Positronic Brain,Space Rehabilitation,Magnetic Extraction,Frictionless Composites,Factory Automation,Ancient Terraforming Device,Cryo-sleep,Giant Crops,Sustained Workload,Martian Steel,Superior Cables,Core Water,Soylent Green,Landscaping Nanites,Alien Imprints,Wireless Power
0,S,37,W,Rough,180,-4622,-1,3,3,2,4,1,1,2,1,BlankBigCanyonCMix_05,Colony Site,Ancient Terraforming Device,Hull Polarization,Construction Nanites ,Dome Streamlining,Gem Architecture,The Positronic Brain,Superconducting Computing,Prefab Compression,Vector Pump,Good Vibrations,Martianborn Ingenuity,Vocation-Oriented Society,Space Rehabilitation,Alien Imprints,Gene Selection,Soylent Green,Advanced Drone Drive
0,S,38,E,Relatively Flat,100,1263,-15,2,2,3,2,2,1,4,1,BlankBig_02,Arabia Terra,Plutonium Synthesis,Gem Architecture,Landscaping Nanites,Advanced Drone Drive,Giant Crops,Hypersensitive Photovoltaics,Wireless Power,Hive Mind ,Martian Diet,Factory Automation,Core Water,Frictionless Composites,Vocation-Oriented Society,Dome Streamlining,Superior Pipes,Rapid Sleep,Gene Selection
0,S,38,W,Relatively Flat,100,-4276,-1,3,3,2,4,1,1,2,1,BlankBig_02,Colony Site,Superior Cables,Ancient Terraforming Device,Rapid Sleep,Artificial Muscles,Factory Automation,Forever Young,Nocturnal Adaptation,Gene Selection,Soylent Green,Inspiring Architecture,Eternal Fusion,Dome Streamlining,Sustained Workload,Service Bots,Advanced Drone Drive,Nano Refinement,Hull Polarization
0,S,39,E,Relatively Flat,100,1148,-15,2,2,3,2,2,1,4,1,BlankBig_03,Arabia Terra,Eternal Fusion,Dry Farming,Hypersensitive Photovoltaics,Overcharge Amplifications,Lake Vaporators,The Positronic Brain,Plutonium Synthesis,Alien Imprints,Dome Streamlining,Multispiral Architecture,Core Water,Rapid Sleep,Factory Automation,Service Bots,Plasma Rocket,Superfungus,Martian Diet
0,S,39,W,Relatively Flat,100,-1160,-1,3,3,2,4,2,1,2,1,BlankBig_01,,Autonomous Hubs,Wireless Power,Project Phoenix,Gene Selection,Good Vibrations,Safe Mode,Factory Automation,Landscaping Nanites,Advanced Drone Drive,Core Metals,Dry Farming,Superior Pipes,Zero-Space Computing,Soylent Green,Cryo-sleep,Vector Pump,Eternal Fusion
0,S,40,E,Relatively Flat,100,1033,-15,2,2,3,2,2,1,4,1,BlankBig_01,Arabia Terra,Rapid Sleep,Core Metals,Alien Imprints,Interplanetary Learning,Forever Young,Hull Polarization,The Positronic Brain,Artificial Muscles,Nocturnal Adaptation,Magnetic Extraction,Resilient Vegetation,Cryo-sleep,Neo-Concrete,Advanced Drone Drive,Vocation-Oriented Society,Space Rehabilitation,Designed Forestation
0,S,40,W,Relatively Flat,140,-929,-1,3,3,2,4,2,1,2,1,BlankBigTerraceCMix_06,,Gem Architecture,Frictionless Composites,Soylent Green,Safe Mode,Superior Pipes,Project Phoenix,Sustained Workload,Wireless Power,Overcharge Amplifications,Cloning,Lake Vaporators,Space Rehabilitation,Prefab Compression,Giant Crops,Superconducting Computing,Printed Electronics,Neural Empathy
0,S,41,E,Relatively Flat,100,1494,-15,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_07,Arabia Terra,Designed Forestation,Plutonium Synthesis,Superior Pipes,Hypersensitive Photovoltaics,Lake Vaporators,Rapid Sleep,Multispiral Architecture,Dry Farming,Superfungus,Martian Diet,Ancient Terraforming Device,Artificial Muscles,Hull Polarization,Martianborn Ingenuity,Hive Mind ,Safe Mode,Resilient Vegetation
0,S,41,W,Relatively Flat,140,-468,-1,3,3,2,4,2,1,2,1,BlankBigTerraceCMix_08,Colony Site,Inspiring Architecture,Magnetic Extraction,Superior Pipes,Zero-Space Computing,Martian Diet,Core Rare Metals,Lake Vaporators,Hull Polarization,Eternal Fusion,Nano Refinement,Superconducting Computing,Artificial Muscles,Forever Young,Plasma Rocket,Vector Pump,Advanced Drone Drive,Martianborn Ingenuity
0,S,42,E,Relatively Flat,100,109,-15,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_07,Arabia Terra,Artificial Muscles,Factory Automation,Resilient Vegetation,Interplanetary Learning,Superior Cables,Gem Architecture,The Positronic Brain,Hypersensitive Photovoltaics,Neo-Concrete,Advanced Drone Drive,Forever Young,Construction Nanites ,Multispiral Architecture,Superconducting Computing,Martian Diet,Martian Steel,Autonomous Hubs
0,S,42,W,Rough,180,340,-1,3,3,2,4,2,1,2,1,BlankBigTerraceCMix_18,Colony Site,Hull Polarization,Forever Young,Martian Steel,Ancient Terraforming Device,Core Metals,Multispiral Architecture,Plasma Rocket,Project Phoenix,Space Rehabilitation,Superior Pipes,Lake Vaporators,Vector Pump,Sustained Workload,Interplanetary Learning,Designed Forestation,Extractor AI,Nocturnal Adaptation
0,S,43,E,Relatively Flat,140,1263,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_06,Arabia Terra,Project Phoenix,Superconducting Computing,Sustained Workload,Cloning,Vocation-Oriented Society,Hive Mind ,Frictionless Composites,Cryo-sleep,Forever Young,Inspiring Architecture,Martian Steel,Prefab Compression,Martian Diet,Magnetic Extraction,Core Water,Core Rare Metals,Zero-Space Computing
0,S,43,W,Rough,180,456,-1,3,3,2,4,2,1,2,1,BlankBigCanyonCMix_01,Colony Site,Gem Architecture,Sustained Workload,Martian Steel,Superconducting Computing,Core Metals,Plasma Rocket,Core Rare Metals,Hull Polarization,Prefab Compression,Hive Mind ,Alien Imprints,Resilient Vegetation,Zero-Space Computing,Neo-Concrete,Nano Refinement,Forever Young,Cloning
0,S,44,E,Relatively Flat,100,1725,-15,2,2,3,2,2,1,4,1,BlankBig_04,Arabia Terra,Vocation-Oriented Society,Construction Nanites ,Autonomous Hubs,Zero-Space Computing,Space Rehabilitation,Soylent Green,Nocturnal Adaptation,Multispiral Architecture,Superfungus,Dome Streamlining,Designed Forestation,Eternal Fusion,Martianborn Ingenuity,Martian Steel,Extractor AI,Superior Pipes,Core Rare Metals
0,S,44,W,Steep,220,1956,-1,3,3,2,4,2,1,1,1,BlankBigTerraceCMix_10,,Dry Farming,Core Metals,Safe Mode,Vocation-Oriented Society,Giant Crops,Alien Imprints,Superior Pipes,Inspiring Architecture,Martian Steel,Resilient Vegetation,Autonomous Hubs,Wireless Power,Hypersensitive Photovoltaics,Frictionless Composites,Designed Forestation,Good Vibrations,Construction Nanites 
0,S,45,E,Relatively Flat,100,340,-15,2,2,3,2,2,1,4,1,BlankBig_02,Arabia Terra,Vector Pump,Inspiring Architecture,Lake Vaporators,Magnetic Extraction,Core Water,Soylent Green,Core Metals,Giant Crops,Eternal Fusion,Sustained Workload,Nocturnal Adaptation,Gem Architecture,Forever Young,Ancient Terraforming Device,Multispiral Architecture,Martian Diet,Resilient Vegetation
0,S,45,W,Relatively Flat,100,-3815,-1,3,3,2,4,1,3,1,1,BlankBig_02,Colony Site,Prefab Compression,Hull Polarization,Giant Crops,Plutonium Synthesis,Sustained Workload,Landscaping Nanites,Cryo-sleep,Space Rehabilitation,Superior Cables,Gem Architecture,Vocation-Oriented Society,Good Vibrations,Hive Mind ,Interplanetary Learning,Superconducting Computing,Martianborn Ingenuity,Frictionless Composites
0,S,46,E,Relatively Flat,140,-121,-15,2,2,3,2,2,1,4,1,BlankBigCliffsCMix_01,Arabia Terra,Martianborn Ingenuity,Rapid Sleep,Core Metals,Lake Vaporators,Factory Automation,Ancient Terraforming Device,Sustained Workload,Superior Cables,Interplanetary Learning,Giant Crops,Hull Polarization,Dry Farming,Martian Diet,Resilient Vegetation,Service Bots,Vector Pump,Neural Empathy
0,S,46,W,Relatively Flat,100,-2083,-1,3,3,2,4,1,3,1,1,BlankBig_02,Colony Site,Designed Forestation,Soylent Green,Core Water,Safe Mode,Superior Pipes,Core Rare Metals,Multispiral Architecture,Construction Nanites ,Giant Crops,Resilient Vegetation,Forever Young,Magnetic Extraction,Frictionless Composites,Rapid Sleep,Ancient Terraforming Device,Gem Architecture,Cloning
0,S,47,E,Relatively Flat,140,2648,-15,2,2,3,1,2,1,4,1,BlankBigTerraceCMix_16,Terra Sabaea,Multispiral Architecture,Cloning,Gene Selection,Sustained Workload,Interplanetary Learning,Core Metals,Construction Nanites ,Nocturnal Adaptation,Alien Imprints,Hypersensitive Photovoltaics,Extractor AI,Factory Automation,Safe Mode,Service Bots,The Positronic Brain,Gem Architecture,Dry Farming
0,S,47,W,Relatively Flat,140,1610,-1,3,3,2,4,2,2,1,1,BlankBigTerraceCMix_04,,Construction Nanites ,The Positronic Brain,Cloning,Forever Young,Neural Empathy,Sustained Workload,Space Rehabilitation,Prefab Compression,Soylent Green,Eternal Fusion,Nano Refinement,Hypersensitive Photovoltaics,Superior Cables,Martian Diet,Alien Imprints,Multispiral Architecture,Core Metals
0,S,48,E,Relatively Flat,140,1725,-15,2,2,3,1,2,1,4,1,BlankBigCliffsCMix_02,Terra Sabaea,Interplanetary Learning,Overcharge Amplifications,Soylent Green,Cryo-sleep,Factory Automation,Vector Pump,Artificial Muscles,Magnetic Extraction,Construction Nanites ,Superfungus,Nocturnal Adaptation,Superior Cables,Ancient Terraforming Device,Giant Crops,Superior Pipes,Hive Mind ,Core Rare Metals
0,S,48,W,Relatively Flat,140,917,-1,3,3,2,4,2,2,1,1,BlankTerraceBig_05,,Extractor AI,Martianborn Ingenuity,Core Water,Overcharge Amplifications,Neural Empathy,Soylent Green,Dome Streamlining,Nano Refinement,Eternal Fusion,Zero-Space Computing,Martian Diet,Advanced Drone Drive,Vocation-Oriented Society,Multispiral Architecture,Resilient Vegetation,Project Phoenix,Martian Steel
0,S,49,E,Relatively Flat,140,2302,-15,2,2,3,1,2,1,4,1,BlankBigTerraceCMix_06,,Gem Architecture,Giant Crops,Overcharge Amplifications,Ancient Terraforming Device,Sustained Workload,Hive Mind ,Landscaping Nanites,Superior Cables,Wireless Power,Vector Pump,Core Metals,Nano Refinement,Superconducting Computing,The Positronic Brain,Advanced Drone Drive,Martian Diet,Artificial Muscles
0,S,49,W,Relatively Flat,100,686,-3,2,2,2,4,2,1,1,1,BlankBigTerraceCMix_15,,Overcharge Amplifications,Core Metals,Artificial Muscles,Printed Electronics,Neural Empathy,Core Rare Metals,Hive Mind ,Frictionless Composites,Service Bots,Rapid Sleep,Construction Nanites ,Prefab Compression,Plutonium Synthesis,Factory Automation,Superior Cables,Eternal Fusion,Wireless Power
0,S,50,E,Relatively Flat,140,2187,-15,2,2,3,1,2,1,4,1,BlankTerraceBig_05,,Landscaping Nanites,Superior Cables,Gene Selection,Safe Mode,Vocation-Oriented Society,Zero-Space Computing,Autonomous Hubs,Construction Nanites ,Overcharge Amplifications,Martianborn Ingenuity,Interplanetary Learning,Plasma Rocket,Project Phoenix,Advanced Drone Drive,Good Vibrations,Neo-Concrete,Forever Young
0,S,50,W,Relatively Flat,140,1263,-3,2,2,2,4,2,1,1,1,BlankBigTerraceCMix_03,,Autonomous Hubs,Rapid Sleep,Factory Automation,Zero-Space Computing,Cryo-sleep,Wireless Power,Designed Forestation,Artificial Muscles,Safe Mode,Forever Young,Soylent Green,Construction Nanites ,Project Phoenix,Overcharge Amplifications,Martian Steel,Core Rare Metals,Hypersensitive Photovoltaics
0,S,51,E,Relatively Flat,100,2302,-15,2,2,1,1,2,1,3,1,BlankBig_04,Terra Sabaea,Extractor AI,Eternal Fusion,Factory Automation,Superconducting Computing,Superfungus,Vector Pump,Hive Mind ,Forever Young,Martian Steel,Rapid Sleep,Gem Architecture,Multispiral Architecture,Core Rare Metals,Core Metals,Neo-Concrete,Nano Refinement,Good Vibrations
0,S,51,W,Relatively Flat,140,1263,-3,2,2,2,4,2,1,1,1,BlankTerraceBig_05,,The Positronic Brain,Plasma Rocket,Ancient Terraforming Device,Dome Streamlining,Neural Empathy,Dry Farming,Soylent Green,Space Rehabilitation,Project Phoenix,Extractor AI,Eternal Fusion,Giant Crops,Multispiral Architecture,Superior Pipes,Nocturnal Adaptation,Factory Automation,Gem Architecture
0,S,52,E,Relatively Flat,100,2648,-15,2,2,1,1,2,1,3,1,BlankBig_04,Terra Sabaea,Interplanetary Learning,Printed Electronics,Magnetic Extraction,Factory Automation,Gene Selection,Superfungus,Hypersensitive Photovoltaics,Lake Vaporators,Landscaping Nanites,Neo-Concrete,Space Rehabilitation,Core Water,Superconducting Computing,Cryo-sleep,Giant Crops,Autonomous Hubs,Hull Polarization
0,S,52,W,Relatively Flat,140,917,-10,2,2,2,4,2,1,1,1,BlankBigTerraceCMix_14,,Space Rehabilitation,Frictionless Composites,Overcharge Amplifications,Dry Farming,Good Vibrations,Core Metals,Nano Refinement,Landscaping Nanites,Nocturnal Adaptation,Artificial Muscles,The Positronic Brain,Inspiring Architecture,Hypersensitive Photovoltaics,Vocation-Oriented Society,Prefab Compression,Vector Pump,Core Rare Metals
0,S,53,E,Relatively Flat,140,2187,-15,2,2,1,1,2,1,3,1,BlankTerraceBig_05,Terra Sabaea,Autonomous Hubs,Space Rehabilitation,Soylent Green,Giant Crops,Neo-Concrete,Superconducting Computing,Dry Farming,Lake Vaporators,Cloning,Core Rare Metals,Hive Mind ,Safe Mode,Vector Pump,Project Phoenix,Wireless Power,Superior Pipes,Designed Forestation
0,S,53,W,Relatively Flat,100,1725,-13,2,2,2,4,2,1,1,1,BlankBig_04,,Wireless Power,Printed Electronics,Service Bots,Project Phoenix,Multispiral Architecture,Prefab Compression,Hull Polarization,Vocation-Oriented Society,The Positronic Brain,Martian Diet,Artificial Muscles,Autonomous Hubs,Landscaping Nanites,Core Rare Metals,Vector Pump,Dry Farming,Factory Automation
0,S,54,E,Relatively Flat,100,2071,-15,2,2,1,2,2,1,3,1,BlankBig_04,Terra Sabaea,Superconducting Computing,Plutonium Synthesis,Service Bots,Cloning,Artificial Muscles,Superior Pipes,Martianborn Ingenuity,Neural Empathy,Cryo-sleep,The Positronic Brain,Printed Electronics,Sustained Workload,Hive Mind ,Overcharge Amplifications,Martian Diet,Construction Nanites ,Martian Steel
0,S,54,W,Relatively Flat,140,571,-13,2,2,2,4,2,1,1,1,BlankTerraceBig_05,,Superior Cables,The Positronic Brain,Interplanetary Learning,Safe Mode,Core Metals,Martian Diet,Designed Forestation,Neo-Concrete,Soylent Green,Overcharge Amplifications,Multispiral Architecture,Alien Imprints,Superconducting Computing,Hive Mind ,Construction Nanites ,Plutonium Synthesis,Autonomous Hubs
0,S,55,E,Relatively Flat,140,2533,-15,2,2,1,2,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Superior Pipes,Inspiring Architecture,Hull Polarization,Service Bots,Safe Mode,Hive Mind ,Core Water,Superconducting Computing,Giant Crops,Factory Automation,Multispiral Architecture,Superfungus,Ancient Terraforming Device,Martian Diet,Eternal Fusion,Plasma Rocket,Superior Cables
0,S,55,W,Relatively Flat,140,1263,-15,2,2,2,4,2,1,1,1,BlankBigCanyonCMix_09,,Martian Steel,Dry Farming,Construction Nanites ,Zero-Space Computing,Project Phoenix,Multispiral Architecture,Plutonium Synthesis,Sustained Workload,Safe Mode,Nocturnal Adaptation,Soylent Green,Gem Architecture,Space Rehabilitation,Hive Mind ,Gene Selection,Lake Vaporators,Interplanetary Learning
0,S,56,E,Relatively Flat,140,1956,-15,2,2,1,2,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Rapid Sleep,Superior Cables,Autonomous Hubs,Martian Steel,Giant Crops,Good Vibrations,Superfungus,Sustained Workload,Advanced Drone Drive,Hull Polarization,Artificial Muscles,Vector Pump,Hive Mind ,Frictionless Composites,Lake Vaporators,Core Rare Metals,Superior Pipes
0,S,56,W,Relatively Flat,100,456,-15,2,2,2,4,2,1,1,1,BlankBig_03,,Printed Electronics,Interplanetary Learning,Forever Young,Core Metals,Prefab Compression,Superior Pipes,Magnetic Extraction,Dry Farming,Plutonium Synthesis,Landscaping Nanites,Giant Crops,Zero-Space Computing,Space Rehabilitation,Hive Mind ,Core Water,Eternal Fusion,Service Bots
0,S,57,E,Relatively Flat,140,2187,-15,2,2,1,2,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Magnetic Extraction,Hull Polarization,Vocation-Oriented Society,Prefab Compression,Overcharge Amplifications,Soylent Green,Dome Streamlining,Core Metals,Cryo-sleep,Lake Vaporators,Advanced Drone Drive,Nocturnal Adaptation,Hive Mind ,The Positronic Brain,Wireless Power,Interplanetary Learning,Construction Nanites 
0,S,57,W,Steep,220,1840,-15,2,2,2,4,2,3,1,1,BlankBigTerraceCMix_10,,Martian Steel,Cloning,Core Metals,Inspiring Architecture,Project Phoenix,Resilient Vegetation,Autonomous Hubs,Frictionless Composites,Core Water,Vector Pump,Superior Cables,Hive Mind ,Printed Electronics,Space Rehabilitation,Giant Crops,Plasma Rocket,Safe Mode
0,S,58,E,Relatively Flat,140,2533,-15,2,2,1,2,2,1,3,1,BlankBigTerraceCMix_16,Terra Sabaea,Space Rehabilitation,Hive Mind ,Eternal Fusion,The Positronic Brain,Core Metals,Neural Empathy,Martian Diet,Service Bots,Cloning,Lake Vaporators,Printed Electronics,Plasma Rocket,Zero-Space Computing,Forever Young,Superfungus,Core Rare Metals,Sustained Workload
0,S,58,W,Relatively Flat,100,1148,-15,2,2,2,4,2,3,1,1,BlankBig_01,,Space Rehabilitation,Eternal Fusion,Cryo-sleep,Inspiring Architecture,Printed Electronics,Factory Automation,Multispiral Architecture,Extractor AI,Landscaping Nanites,Gem Architecture,Hive Mind ,The Positronic Brain,Frictionless Composites,Neo-Concrete,Zero-Space Computing,Magnetic Extraction,Superior Pipes
0,S,59,E,Relatively Flat,100,2302,-15,2,2,1,2,2,1,3,1,BlankBig_01,Terra Sabaea,Advanced Drone Drive,Cryo-sleep,Vocation-Oriented Society,Vector Pump,Martianborn Ingenuity,Safe Mode,Superconducting Computing,Project Phoenix,Core Rare Metals,Space Rehabilitation,Landscaping Nanites,Printed Electronics,Multispiral Architecture,Plutonium Synthesis,Rapid Sleep,Neural Empathy,Core Metals
0,S,59,W,Rough,180,1494,-15,2,2,2,4,2,3,1,1,BlankBigCanyonCMix_04,Colony Site,Soylent Green,Plasma Rocket,Wireless Power,Hive Mind ,Space Rehabilitation,Landscaping Nanites,Rapid Sleep,Printed Electronics,Vocation-Oriented Society,Neo-Concrete,Ancient Terraforming Device,Autonomous Hubs,Plutonium Synthesis,Forever Young,Inspiring Architecture,Superfungus,Lake Vaporators
